name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
B2	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B3	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B4	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B5	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B6	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B7	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B8	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B9	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B10	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B11	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B12	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B13	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B14	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B15	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B16	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
B17	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B18	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B19	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B20	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B21	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B22	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B23	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B24	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
B25	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B26	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B27	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B28	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B29	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B30	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B31	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B32	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B33	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B34	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B35	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B36	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B37	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B38	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	central	unused
B39	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	central	unused
B40	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B41	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B42	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B43	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B44	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B45	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B46	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B47	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B48	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B49	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B50	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B51	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B52	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B53	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B54	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B55	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B56	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B57	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B58	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B59	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B60	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B61	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B62	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B63	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B64	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
C1	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
C2	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
C3	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
C4	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
C5	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
C6	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
C7	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
C8	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
C9	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
C10	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
