name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
A34	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A35	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A36	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A37	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A38	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A39	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A40	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A41	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A42	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A43	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A44	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A45	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A46	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A47	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A48	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A49	SEEG	µV	0.08	300	1000	not applied	preserved	normal	n/a	n/a	trained
A50	SEEG	µV	0.08	300	1000	not applied	preserved	normal	n/a	n/a	trained
A51	SEEG	µV	0.08	300	1000	not applied	preserved	normal	n/a	n/a	trained
A52	SEEG	µV	0.08	300	1000	not applied	preserved	normal	n/a	n/a	trained
A53	SEEG	µV	0.08	300	1000	not applied	preserved	normal	n/a	n/a	trained
A54	SEEG	µV	0.08	300	1000	not applied	preserved	normal	n/a	n/a	trained
A55	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A56	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A57	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A58	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A59	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
A60	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
A61	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
A62	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
A63	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	n/a	n/a	unused
A64	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	n/a	n/a	unused
B1	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B2	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B3	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B4	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B5	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B6	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B7	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B8	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
B9	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B10	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B11	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B12	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B13	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B14	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B15	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B16	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
B17	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B18	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B19	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B20	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B21	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B22	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	central	trained
B23	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B24	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B25	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B26	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B27	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B28	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B29	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B30	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B31	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B32	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B33	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B34	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B35	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B36	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B37	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B38	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B39	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B40	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B41	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B42	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B43	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B44	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B45	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B46	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B47	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B48	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
