name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
A51	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
A52	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
A53	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
A54	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
A55	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
A56	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B1	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
B2	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B3	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B4	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	temporal	unused
B5	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	temporal	unused
B6	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B7	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B8	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B9	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B10	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B11	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	central	unused
B12	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B13	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B14	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B15	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B16	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B17	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B18	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B19	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B20	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	central	trained
B21	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B22	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	central	unused
B23	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B24	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
B25	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B26	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B27	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B28	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B29	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B30	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B31	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B32	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
B33	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B34	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B35	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B36	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B37	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B38	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	central	trained
B39	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	central	trained
B40	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	parietal	other
B41	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B42	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B43	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B44	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B45	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	central	trained
B46	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B47	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B48	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B49	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B50	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B51	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B52	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B53	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B54	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	central	unused
B55	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B56	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B57	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B58	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B59	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B60	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B61	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B62	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	central	unused
B63	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	central	unused
B64	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
