name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
A35	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A36	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A37	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A38	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A39	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	occipital	other
A40	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	occipital	other
A41	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	occipital	other
A42	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	occipital	other
A43	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	occipital	other
A44	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	occipital	trained
A45	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
A46	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
A47	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A48	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	parietal	unused
A49	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
A50	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
A51	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A52	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A53	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A54	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A55	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A56	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A57	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
A58	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
A59	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A60	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A61	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A62	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A63	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
A64	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B1	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B2	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B3	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B4	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B5	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B6	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B7	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B8	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B9	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	parietal	other
B10	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	parietal	other
B11	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	parietal	other
B12	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	parietal	other
B13	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B14	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B15	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B16	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B17	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	parietal	other
B18	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B19	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B20	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B21	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B22	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B23	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B24	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B25	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	parietal	other
B26	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B27	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B28	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B29	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B30	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B31	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B32	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B33	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	frontal	unused
B34	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	frontal	unused
B35	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B36	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B37	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B38	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B39	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B40	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B41	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B42	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B43	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B44	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B45	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B46	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B47	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	frontal	unused
B48	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B49	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B50	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B51	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B52	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B53	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B54	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B55	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B56	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
B57	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B58	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B59	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B60	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	frontal	trained
B61	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	frontal	unused
B62	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	frontal	unused
B63	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	frontal	unused
B64	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
