name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
A34	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	occipital	other
A35	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	occipital	other
A36	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	occipital	other
A37	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	occipital	other
A38	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	occipital	other
A39	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	occipital	other
A40	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	occipital	trained
A41	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	temporal	other
A42	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	parietal	unused
A43	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	occipital	other
A44	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	occipital	other
A45	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	parietal	other
A46	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	parietal	other
A47	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	parietal	other
A48	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	parietal	other
A49	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	frontal	unused
A50	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
A51	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
A52	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
A53	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
A54	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
B1	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B2	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B3	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B4	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B5	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B6	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B7	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B8	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B9	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B10	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B11	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B12	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B13	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B14	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B15	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B16	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B17	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B18	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B19	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B20	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B21	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B22	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B23	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B24	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	parietal	other
B25	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B26	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B27	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B28	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B29	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B30	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B31	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B32	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	parietal	other
B33	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
B34	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
B35	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	temporal	other
B36	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	temporal	other
B37	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
B38	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
B39	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
B40	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
B41	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
B42	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
B43	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
B44	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	central	trained
B45	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B46	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B47	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B48	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B49	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
B50	ECOG	µV	0.08	300	1000	not applied	resected	artifact	R	parietal	unused
B51	ECOG	µV	0.08	300	1000	not applied	resected	artifact	R	parietal	unused
B52	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B53	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B54	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B55	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B56	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B57	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
B58	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
B59	ECOG	µV	0.08	300	1000	not applied	resected	artifact	R	parietal	unused
B60	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B61	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B62	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
B63	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B64	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
